land_area,sale_year,num_bath,num_bed,num_parking,km_from_cbd,suburb_median_income,cash_rate,purchase_price
822.0,2021,2.0,4.0,2.0,20.43,24388.0,0.1,1510000.0
580.0,2021,3.0,4.0,2.0,53.4,34632.0,0.1,1235000.0
125.0,2021,1.0,2.0,0.0,2.94,78780.0,0.1,1640000.0
1043.0,2021,2.0,4.0,0.0,49.98,45084.0,0.1,1230000.0
352.0,2021,2.0,4.0,2.0,26.82,44096.0,0.1,1170000.0
885.0,2021,2.0,4.0,0.0,26.05,50180.0,0.1,1630000.0
578.0,2021,2.0,5.0,3.0,27.85,24232.0,0.1,1010000.0
85.0,2021,1.0,2.0,0.0,1.5,69160.0,0.1,1307500.0
89.0,2021,1.0,2.0,0.0,3.18,55276.0,0.1,1781000.0
1410.0,2021,2.0,4.0,2.0,42.2,38064.0,0.1,1270000.0
602.0,2021,2.0,6.0,2.0,32.42,37492.0,0.1,1210000.0
778.0,2021,2.0,3.0,2.0,11.47,39884.0,0.1,1825000.0
929.0,2021,1.0,3.0,2.0,12.8,26208.0,0.1,1665000.0
373.0,2021,2.0,3.0,2.0,13.19,37232.0,0.1,1830000.0
188.0,2021,2.0,3.0,0.0,5.99,52884.0,0.1,1835000.0
1464.0,2021,2.0,3.0,2.0,18.95,38688.0,0.1,1790000.0
353.0,2021,2.0,2.0,2.0,7.23,56940.0,0.1,1890000.0
696.0,2021,3.0,5.0,1.0,46.9,39312.0,0.1,1855000.0
570.0,2021,2.0,4.0,1.0,10.89,33540.0,0.1,1575000.0
114.0,2021,1.0,2.0,0.0,4.06,60424.0,0.1,1631000.0
225.0,2021,2.0,3.0,1.0,13.73,32448.0,0.1,1504000.0
733.0,2021,1.0,3.0,1.0,19.97,37908.0,0.1,1500000.0
278.0,2021,2.0,4.0,1.0,6.9,38844.0,0.1,1745000.0
556.0,2021,1.0,4.0,2.0,23.11,34268.0,0.1,1375000.0
550.0,2021,2.0,4.0,2.0,28.54,23920.0,0.1,1210000.0
651.0,2021,2.0,5.0,2.0,54.41,41496.0,0.1,1900000.0
691.0,2021,1.0,3.0,1.0,42.31,32760.0,0.1,1250000.0
411.0,2021,3.0,5.0,2.0,17.4,29536.0,0.1,1740000.0
487.0,2021,2.0,3.0,1.0,10.82,33904.0,0.1,1755000.0
823.0,2021,3.0,4.0,2.0,51.16,43576.0,0.1,1630000.0
1002.0,2021,1.0,3.0,2.0,52.26,37388.0,0.1,1040000.0
650.0,2021,3.0,4.0,4.0,39.76,38896.0,0.1,1060000.0
696.0,2021,2.0,4.0,3.0,51.59,40456.0,0.1,1015000.0
570.0,2021,2.0,4.0,2.0,20.06,34268.0,0.1,1310000.0
594.0,2021,3.0,4.0,2.0,49.98,45084.0,0.1,1780000.0
734.0,2021,2.0,5.0,2.0,72.46,23712.0,0.1,1315000.0
593.0,2021,2.0,4.0,2.0,64.12,34320.0,0.1,1200000.0
113.0,2021,2.0,2.0,1.0,12.96,44564.0,0.1,1050000.0
624.0,2021,3.0,5.0,2.0,43.91,36764.0,0.1,1450000.0
873.0,2021,2.0,4.0,1.0,47.05,29432.0,0.1,1130310.0
896.0,2021,3.0,5.0,2.0,45.05,42276.0,0.1,1085000.0
929.0,2021,1.0,3.0,1.0,17.4,29536.0,0.1,1780000.0
424.0,2021,2.0,4.0,2.0,11.95,26572.0,0.1,1500000.0
588.0,2021,3.0,5.0,2.0,36.32,37648.0,0.1,1170000.0
1430.0,2021,1.0,4.0,1.0,36.04,33124.0,0.1,1260000.0
665.0,2021,2.0,4.0,3.0,72.13,29952.0,0.1,1095000.0
243.0,2021,2.0,3.0,1.0,6.74,48204.0,0.1,1690000.0
626.0,2021,4.0,4.0,2.0,70.78,32448.0,0.1,1620000.0
572.0,2021,3.0,5.0,2.0,50.24,28340.0,0.1,1340000.0
1120.0,2021,2.0,4.0,2.0,50.24,28340.0,0.1,1535000.0
797.0,2021,1.0,2.0,1.0,43.91,36764.0,0.1,1085000.0
954.0,2021,2.0,4.0,6.0,38.85,40612.0,0.1,1085000.0
825.0,2021,2.0,5.0,2.0,45.8,36556.0,0.1,1100000.0
460.0,2021,4.0,3.0,2.0,14.81,25116.0,0.1,1290000.0
299.0,2021,1.0,3.0,2.0,23.38,44460.0,0.1,1210000.0
556.0,2021,2.0,3.0,1.0,54.41,41496.0,0.1,1250000.0
3029.0,2021,3.0,5.0,2.0,54.41,41496.0,0.1,1800000.0
327.0,2021,3.0,4.0,2.0,16.94,32188.0,0.1,1510000.0
806.0,2021,2.0,4.0,8.0,39.76,38896.0,0.1,1160000.0
568.0,2021,2.0,4.0,2.0,48.53,39728.0,0.1,1595134.0
154.0,2021,2.0,3.0,2.0,9.9,24856.0,0.1,1560000.0
1591.0,2021,2.0,4.0,4.0,52.93,29380.0,0.1,1420000.0
690.0,2021,2.0,4.0,2.0,50.48,43160.0,0.1,1450000.0
795.0,2021,2.0,6.0,1.0,31.21,43420.0,0.1,1103000.0
133.0,2021,1.0,2.0,0.0,6.42,58968.0,0.1,1230000.0
180.0,2021,2.0,3.0,2.0,8.08,35412.0,0.1,1420000.0
462.0,2021,2.0,5.0,3.0,14.34,30368.0,0.1,1881000.0
696.0,2021,3.0,5.0,2.0,25.14,44252.0,0.1,1600000.0
563.0,2021,3.0,5.0,3.0,22.57,36244.0,0.1,1350000.0
145.0,2021,1.0,2.0,1.0,5.2,55484.0,0.1,1540000.0
247.0,2021,2.0,8.0,0.0,5.99,52884.0,0.1,1890000.0
146.0,2021,1.0,2.0,0.0,6.42,58968.0,0.1,1355000.0
507.0,2021,2.0,4.0,2.0,73.6,35256.0,0.1,1170000.0
638.0,2021,2.0,4.0,2.0,31.04,47060.0,0.1,1150000.0
697.0,2021,3.0,4.0,1.0,51.59,40456.0,0.1,1043000.0
300.0,2021,3.0,5.0,2.0,45.4,33540.0,0.1,1010000.0
2008.0,2021,3.0,5.0,2.0,59.15,38740.0,0.1,1215108.0
190.0,2021,2.0,3.0,2.0,15.89,40144.0,0.1,1800000.0
1897.0,2021,1.0,3.0,2.0,50.48,43160.0,0.1,1305000.0
626.0,2021,2.0,4.0,2.0,23.49,48880.0,0.1,1400000.0
128.0,2021,1.0,2.0,1.0,16.78,49660.0,0.1,1300000.0
152.0,2021,2.0,2.0,1.0,5.36,67184.0,0.1,1300000.0
268.0,2021,2.0,3.0,2.0,11.18,36452.0,0.1,1810000.0
212.0,2021,2.0,3.0,2.0,11.18,36452.0,0.1,1225000.0
230.0,2021,2.0,3.0,1.0,17.09,48152.0,0.1,1200000.0
560.0,2021,3.0,4.0,4.0,35.32,33176.0,0.1,1030000.0
590.0,2021,2.0,4.0,4.0,31.21,43420.0,0.1,1100000.0
673.0,2021,2.0,4.0,2.0,21.6,44096.0,0.1,1800000.0
860.0,2021,3.0,4.0,5.0,50.8,34320.0,0.1,1500000.0
525.0,2021,3.0,5.0,2.0,36.79,35620.0,0.1,1125000.0
1005.0,2021,1.0,3.0,3.0,18.23,45084.0,0.1,1800000.0
661.0,2021,2.0,4.0,2.0,26.88,44200.0,0.1,1540000.0
845.0,2021,3.0,4.0,2.0,56.07,35932.0,0.1,1600000.0
634.0,2021,2.0,4.0,2.0,50.24,28340.0,0.1,1668000.0
790.0,2021,2.0,3.0,4.0,65.14,31148.0,0.1,1300000.0
556.0,2021,2.0,5.0,2.0,21.55,40040.0,0.1,1600000.0
811.0,2021,3.0,4.0,2.0,52.86,39832.0,0.1,1050000.0
632.0,2021,2.0,6.0,3.0,45.03,35828.0,0.1,1200000.0
1272.0,2021,3.0,4.0,4.0,25.47,39416.0,0.1,1625000.0
563.0,2021,2.0,3.0,0.0,17.09,44200.0,0.1,1745000.0
625.0,2021,4.0,6.0,2.0,39.76,38896.0,0.1,1300000.0
621.0,2021,1.0,2.0,1.0,49.98,45084.0,0.1,1200000.0
108.0,2021,1.0,3.0,0.0,3.18,55276.0,0.1,1776000.0
12200.0,2021,0.0,0.0,0.0,47.05,29432.0,0.1,1250000.0
129.0,2021,2.0,2.0,1.0,7.32,25740.0,0.1,1250000.0
556.0,2021,3.0,6.0,1.0,27.85,24232.0,0.1,1350000.0
3926.0,2021,3.0,4.0,4.0,59.15,38740.0,0.1,1725000.0
1012.0,2021,2.0,5.0,2.0,38.24,26000.0,0.1,1000000.0
451.0,2021,2.0,4.0,2.0,31.23,43004.0,0.1,1170000.0
173.0,2021,1.0,2.0,1.0,3.78,72176.0,0.1,1800000.0
1012.0,2021,3.0,7.0,2.0,32.57,26936.0,0.1,1170000.0
606.0,2021,3.0,6.0,2.0,34.99,35880.0,0.1,1250000.0
350.0,2021,3.0,4.0,2.0,17.4,29536.0,0.1,1260000.0
1208.0,2021,3.0,4.0,2.0,21.6,44096.0,0.1,1755000.0
556.0,2021,1.0,2.0,0.0,21.55,40040.0,0.1,1030000.0
1080.0,2021,2.0,3.0,0.0,27.74,21268.0,0.1,1600000.0
95.0,2021,3.0,3.0,0.0,5.37,53872.0,0.1,1725000.0
136.0,2021,2.0,3.0,1.0,14.29,39624.0,0.1,1055000.0
1157.0,2021,1.0,2.0,2.0,20.43,24388.0,0.1,1333500.0
581.0,2021,2.0,3.0,1.0,23.38,45708.0,0.1,1203000.0
651.0,2021,2.0,4.0,2.0,18.77,36660.0,0.1,1800000.0
795.0,2021,3.0,5.0,2.0,72.13,29952.0,0.1,1100000.0
873.0,2021,1.0,3.0,1.0,23.96,20592.0,0.1,1400000.0
727.0,2021,1.0,3.0,3.0,23.11,34268.0,0.1,1205000.0
657.0,2021,2.0,5.0,2.0,18.23,45084.0,0.1,1865000.0
2587.0,2021,1.0,2.0,1.0,19.44,39260.0,0.1,1250000.0
607.0,2021,1.0,4.0,2.0,24.52,30680.0,0.1,1262000.0
533.0,2021,2.0,4.0,1.0,16.36,24544.0,0.1,1035000.0
449.0,2021,1.0,4.0,2.0,16.73,37700.0,0.1,1640000.0
832.0,2021,1.0,3.0,1.0,21.15,44564.0,0.1,1530000.0
380.0,2021,1.0,3.0,1.0,21.99,39936.0,0.1,1540000.0
708.0,2021,2.0,4.0,2.0,20.0,40768.0,0.1,1710000.0
796.0,2021,2.0,4.0,2.0,59.15,38740.0,0.1,1230000.0
408.0,2021,2.0,4.0,2.0,26.82,44096.0,0.1,1110000.0
525.0,2021,3.0,5.0,2.0,17.01,23764.0,0.1,1285000.0
500.0,2021,2.0,4.0,2.0,45.4,33540.0,0.1,1061000.0
796.0,2021,4.0,6.0,2.0,61.88,37544.0,0.1,1000000.0
696.0,2021,2.0,4.0,1.0,20.61,40092.0,0.1,1690000.0
575.0,2021,2.0,3.0,4.0,65.14,31148.0,0.1,1800000.0
670.0,2021,3.0,4.0,3.0,65.14,31148.0,0.1,1620000.0
300.0,2021,4.0,5.0,1.0,26.64,22152.0,0.1,1100000.0
1126.0,2021,1.0,2.0,5.0,39.76,33020.0,0.1,1000000.0
602.0,2021,2.0,4.0,4.0,24.14,51376.0,0.1,1410000.0
583.0,2021,1.0,3.0,4.0,65.14,31148.0,0.1,1450000.0
512.0,2021,3.0,6.0,2.0,49.66,40716.0,0.1,1110000.0
120.0,2021,1.0,2.0,1.0,4.85,54964.0,0.1,1760000.0
612.0,2021,2.0,3.0,2.0,21.6,44096.0,0.1,1400000.0
108.0,2021,2.0,2.0,1.0,7.32,25740.0,0.1,1414000.0
1012.0,2021,3.0,6.0,2.0,47.41,41912.0,0.1,1210000.0
164.0,2021,2.0,2.0,0.0,4.06,60424.0,0.1,1390000.0
733.0,2021,2.0,4.0,2.0,59.15,38740.0,0.1,1170000.0
476.0,2021,2.0,4.0,2.0,33.92,34944.0,0.1,1010000.0
210.0,2021,2.0,3.0,2.0,10.09,32708.0,0.1,1250000.0
348.0,2021,1.0,3.0,3.0,9.35,41912.0,0.1,1900000.0
557.0,2021,2.0,4.0,5.0,31.21,43420.0,0.1,1030000.0
676.0,2021,4.0,7.0,2.0,17.4,29536.0,0.1,1760000.0
739.0,2021,3.0,5.0,2.0,61.88,37544.0,0.1,1405000.0
556.0,2021,2.0,5.0,2.0,52.93,29380.0,0.1,1015000.0
526.0,2021,3.0,5.0,2.0,37.19,36764.0,0.1,1220000.0
1040.0,2021,3.0,4.0,2.0,30.17,25012.0,0.1,1640000.0
568.0,2021,3.0,5.0,2.0,49.66,40716.0,0.1,1183000.0
60.0,2021,1.0,2.0,0.0,3.44,70512.0,0.1,1025000.0
670.0,2021,2.0,4.0,3.0,22.57,36244.0,0.1,1375000.0
2787.0,2021,1.0,3.0,2.0,68.18,25480.0,0.1,1200000.0
550.0,2021,2.0,3.0,1.0,23.49,48880.0,0.1,1020000.0
1054.0,2021,2.0,4.0,2.0,46.81,43680.0,0.1,1021000.0
4015.0,2021,2.0,4.0,2.0,61.88,37544.0,0.1,1267001.0
815.0,2021,1.0,2.0,0.0,15.75,30784.0,0.1,1330000.0
488.0,2021,2.0,4.0,2.0,18.23,45084.0,0.1,1675000.0
720.0,2021,2.0,3.0,6.0,57.68,32344.0,0.1,1037000.0
80.0,2021,1.0,2.0,1.0,9.16,56576.0,0.1,1054500.0
120.0,2021,2.0,2.0,1.0,4.85,54964.0,0.1,1300000.0
819.0,2021,1.0,2.0,1.0,54.41,41496.0,0.1,1065000.0
569.0,2021,2.0,3.0,2.0,21.53,40560.0,0.1,1575000.0
1113.0,2021,1.0,3.0,1.0,36.04,33124.0,0.1,1500000.0
146.0,2021,2.0,2.0,2.0,7.9,47528.0,0.1,1240000.0
840.0,2021,1.0,3.0,1.0,56.07,35932.0,0.1,1350000.0
528.0,2021,1.0,3.0,2.0,9.88,34736.0,0.1,1820000.0
525.0,2021,3.0,5.0,3.0,56.07,35932.0,0.1,1715000.0
563.0,2021,2.0,3.0,2.0,20.63,41132.0,0.1,1495000.0
774.0,2021,2.0,4.0,2.0,39.76,38896.0,0.1,1100000.0
241.0,2021,3.0,5.0,2.0,17.19,39624.0,0.1,1280000.0
377.0,2021,2.0,4.0,2.0,16.94,32188.0,0.1,1250000.0
700.0,2021,3.0,5.0,2.0,33.73,47372.0,0.1,1455000.0
279.0,2021,2.0,3.0,3.0,16.73,37700.0,0.1,1250000.0
776.0,2021,2.0,4.0,2.0,48.56,36868.0,0.1,1331490.0
569.0,2021,2.0,5.0,3.0,81.81,27092.0,0.1,1180000.0
134.0,2021,1.0,2.0,0.0,3.63,46228.0,0.1,1825000.0
99.0,2021,2.0,2.0,1.0,1.87,66820.0,0.1,1790000.0
900.0,2021,2.0,5.0,2.0,20.61,40092.0,0.1,1760000.0
626.0,2021,3.0,6.0,4.0,17.73,24596.0,0.1,1360000.0
1176.0,2021,3.0,4.0,2.0,28.27,31200.0,0.1,1300000.0
2491.0,2021,3.0,4.0,2.0,55.19,43992.0,0.1,1800000.0
533.0,2021,1.0,3.0,1.0,48.53,39728.0,0.1,1100000.0
743.0,2021,3.0,4.0,2.0,48.53,39728.0,0.1,1800000.0
828.0,2021,2.0,4.0,2.0,52.86,39832.0,0.1,1090000.0
1948.0,2021,4.0,4.0,2.0,36.04,33124.0,0.1,1415000.0
3237.0,2021,2.0,4.0,2.0,23.38,44460.0,0.1,1830000.0
800.0,2021,2.0,3.0,2.0,27.74,21268.0,0.1,1350000.0
607.0,2021,2.0,4.0,2.0,23.5,44096.0,0.1,1550000.0
575.0,2021,3.0,4.0,3.0,60.56,33696.0,0.1,1675000.0
91.0,2021,1.0,2.0,2.0,25.06,46852.0,0.1,1320000.0
455.0,2021,4.0,7.0,4.0,37.19,36764.0,0.1,1380000.0
936.0,2021,2.0,4.0,2.0,63.59,31668.0,0.1,1350000.0
126.0,2021,1.0,2.0,0.0,6.42,58968.0,0.1,1400000.0
251.0,2021,2.0,3.0,2.0,18.73,36296.0,0.1,1501000.0
491.0,2021,4.0,5.0,2.0,18.62,24700.0,0.1,1485000.0
658.0,2021,2.0,4.0,4.0,21.79,43732.0,0.1,1530000.0
797.0,2021,3.0,5.0,3.0,76.92,27456.0,0.1,1300000.0
707.0,2021,3.0,4.0,2.0,24.3,47268.0,0.1,1292550.0
607.0,2021,3.0,4.0,2.0,20.63,41132.0,0.1,1635000.0
378.0,2021,3.0,5.0,2.0,24.52,30680.0,0.1,1430000.0
572.0,2021,2.0,3.0,2.0,64.12,34320.0,0.1,1100000.0
189.0,2021,1.0,3.0,0.0,7.9,47528.0,0.1,1815000.0
141.0,2021,1.0,2.0,1.0,5.37,53872.0,0.1,1567000.0
742.0,2021,1.0,3.0,2.0,13.34,38584.0,0.1,1840000.0
557.0,2021,2.0,4.0,1.0,31.21,43420.0,0.1,1025000.0
1132.0,2021,2.0,5.0,2.0,23.96,20592.0,0.1,1403000.0
751.0,2021,2.0,4.0,2.0,32.42,37492.0,0.1,1430000.0
676.0,2021,2.0,4.0,1.0,20.63,41132.0,0.1,1776000.0
1014.0,2021,2.0,6.0,3.0,27.85,24232.0,0.1,1476000.0
702.0,2021,2.0,3.0,2.0,30.03,42848.0,0.1,1200000.0
1067.0,2021,1.0,3.0,0.0,24.84,20696.0,0.1,1180000.0
160.0,2021,2.0,3.0,2.0,8.15,38324.0,0.1,1350000.0
600.0,2021,2.0,4.0,2.0,28.54,23920.0,0.1,1117000.0
755.0,2021,2.0,5.0,2.0,33.92,34944.0,0.1,1545000.0
801.0,2021,2.0,4.0,2.0,47.41,41912.0,0.1,1225000.0
803.0,2021,1.0,2.0,3.0,21.31,19812.0,0.1,1078000.0
390.0,2021,2.0,3.0,2.0,27.28,43784.0,0.1,1500500.0
450.0,2021,2.0,5.0,2.0,23.17,34320.0,0.1,1520000.0
613.0,2021,2.0,5.0,6.0,12.8,26208.0,0.1,1430000.0
365.0,2021,3.0,4.0,2.0,27.28,43784.0,0.1,1390000.0
585.0,2021,3.0,4.0,1.0,60.03,30108.0,0.1,1185000.0
471.0,2021,4.0,7.0,3.0,37.48,30056.0,0.1,1605000.0
96.0,2021,2.0,2.0,1.0,1.87,66820.0,0.1,1550000.0
3533.0,2021,3.0,4.0,3.0,43.91,36764.0,0.1,1610000.0
334.0,2021,2.0,3.0,2.0,7.32,25740.0,0.1,1895000.0
1340.0,2021,3.0,4.0,2.0,36.04,33124.0,0.1,1425000.0
727.0,2021,1.0,3.0,2.0,73.32,30888.0,0.1,1000000.0
647.0,2021,3.0,5.0,3.0,45.52,41288.0,0.1,1050000.0
1107.0,2021,3.0,5.0,2.0,56.07,35932.0,0.1,1730000.0
394.0,2021,2.0,3.0,4.0,31.23,43004.0,0.1,1200000.0
500.0,2021,1.0,3.0,2.0,31.23,43004.0,0.1,1070000.0
236.0,2021,3.0,3.0,2.0,12.24,28496.0,0.1,1315000.0
102.0,2021,2.0,2.0,2.0,12.63,47320.0,0.1,1311750.0
615.0,2021,4.0,7.0,2.0,43.19,30628.0,0.1,1275000.0
486.0,2021,2.0,4.0,2.0,50.48,43160.0,0.1,1250000.0
665.0,2021,2.0,4.0,2.0,48.42,31824.0,0.1,1150000.0
1013.0,2021,5.0,9.0,0.0,24.09,20592.0,0.1,1690000.0
120.0,2021,2.0,2.0,2.0,1.9,20072.0,0.1,1150000.0
601.0,2021,2.0,4.0,2.0,45.05,42276.0,0.1,1025000.0
852.0,2021,2.0,4.0,3.0,33.92,34944.0,0.1,1650000.0
134.0,2021,2.0,2.0,2.0,21.15,45552.0,0.1,1170000.0
869.0,2021,1.0,4.0,1.0,21.6,44096.0,0.1,1250000.0
651.0,2021,3.0,4.0,2.0,54.41,41496.0,0.1,1600000.0
1391.0,2021,2.0,4.0,1.0,56.39,40716.0,0.1,1100000.0
812.0,2021,2.0,4.0,2.0,52.86,39832.0,0.1,1120000.0
695.0,2021,2.0,4.0,1.0,36.32,37648.0,0.1,1010000.0
1079.0,2021,2.0,4.0,6.0,39.76,33020.0,0.1,1100000.0
645.0,2021,4.0,7.0,3.0,81.81,27092.0,0.1,1250000.0
1346.0,2021,2.0,4.0,2.0,52.86,39832.0,0.1,1105000.0
738.0,2021,2.0,4.0,1.0,52.93,29380.0,0.1,1000000.0
960.0,2021,2.0,5.0,2.0,47.05,29432.0,0.1,1500000.0
253.0,2021,2.0,4.0,1.0,30.03,31980.0,0.1,745000.0
235.0,2021,2.0,3.0,1.0,7.83,41600.0,0.1,1565000.0
1050.0,2021,1.0,3.0,2.0,73.16,26468.0,0.1,1200000.0
171.0,2021,1.0,3.0,0.0,3.18,55276.0,0.1,1790000.0
1300.0,2021,1.0,3.0,0.0,26.05,50180.0,0.1,1365000.0
400.0,2021,2.0,4.0,2.0,37.48,30056.0,0.1,1085000.0
209.0,2021,2.0,3.0,2.0,12.9,56524.0,0.1,1600000.0
519.0,2021,2.0,4.0,2.0,40.41,25792.0,0.1,1517000.0
831.0,2021,3.0,5.0,2.0,49.63,24960.0,0.1,1210000.0
604.0,2021,3.0,4.0,2.0,23.5,44096.0,0.1,1470000.0
727.0,2021,3.0,6.0,2.0,53.4,34632.0,0.1,1220000.0
76.0,2021,1.0,2.0,0.0,3.91,40872.0,0.1,1190000.0
645.0,2021,1.0,3.0,1.0,40.94,40716.0,0.1,1200000.0
376.0,2021,2.0,3.0,2.0,10.09,32708.0,0.1,1540000.0
594.0,2021,3.0,7.0,2.0,14.87,31928.0,0.1,1625000.0
736.0,2021,3.0,3.0,3.0,61.6,33852.0,0.1,1350000.0
640.0,2021,2.0,4.0,4.0,26.82,44096.0,0.1,1370000.0
779.0,2021,2.0,4.0,2.0,61.88,37544.0,0.1,1185000.0
607.0,2021,2.0,3.0,3.0,23.45,47268.0,0.1,1450000.0
275.0,2021,3.0,4.0,2.0,18.62,24700.0,0.1,1180000.0
632.0,2021,1.0,3.0,1.0,23.66,38012.0,0.1,1240000.0
1330.0,2021,3.0,5.0,2.0,47.41,41912.0,0.1,1455000.0
600.0,2021,3.0,4.0,4.0,33.73,47372.0,0.1,1165000.0
573.0,2021,2.0,4.0,2.0,24.3,47268.0,0.1,1510000.0
556.0,2021,1.0,3.0,1.0,19.73,47736.0,0.1,1420000.0
697.0,2021,3.0,5.0,2.0,45.52,41288.0,0.1,1355000.0
999.0,2021,2.0,5.0,2.0,38.24,26000.0,0.1,1185000.0
765.0,2021,2.0,4.0,2.0,59.15,38740.0,0.1,1227000.0
557.0,2021,2.0,4.0,1.0,30.03,31980.0,0.1,820000.0
427.0,2021,2.0,4.0,4.0,31.23,43004.0,0.1,1345000.0
740.0,2021,2.0,4.0,2.0,48.53,39728.0,0.1,1481000.0
1170.0,2021,3.0,4.0,2.0,56.39,40716.0,0.1,1270000.0
123.0,2021,2.0,2.0,1.0,5.0,72072.0,0.1,1756000.0
400.0,2021,2.0,4.0,2.0,37.48,30056.0,0.1,1100000.0
75.0,2021,1.0,1.0,1.0,1.5,69160.0,0.1,1600000.0
698.0,2021,3.0,4.0,2.0,61.6,33852.0,0.1,1100000.0
553.0,2021,3.0,4.0,2.0,30.17,25012.0,0.1,1190000.0
651.0,2021,3.0,5.0,2.0,17.4,29536.0,0.1,1880000.0
143.0,2021,2.0,2.0,2.0,21.15,45552.0,0.1,1300000.0
985.0,2021,1.0,3.0,2.0,20.06,34268.0,0.1,1400000.0
658.0,2021,3.0,3.0,4.0,83.63,28964.0,0.1,1000000.0
244.0,2021,2.0,3.0,2.0,9.19,46800.0,0.1,1800000.0
658.0,2021,3.0,3.0,0.0,49.98,45084.0,0.1,1463000.0
604.0,2021,2.0,4.0,2.0,44.49,31668.0,0.1,1305000.0
685.0,2021,1.0,2.0,4.0,17.01,23764.0,0.1,1285500.0
822.0,2021,2.0,3.0,1.0,17.01,23764.0,0.1,1429000.0
474.0,2021,3.0,5.0,2.0,16.36,24544.0,0.1,1280000.0
904.0,2021,3.0,4.0,0.0,43.91,36764.0,0.1,1510000.0
607.0,2021,2.0,4.0,4.0,19.73,47736.0,0.1,1650000.0
556.0,2021,3.0,7.0,2.0,17.73,24596.0,0.1,1430000.0
1233.0,2021,3.0,4.0,1.0,55.43,33384.0,0.1,1140000.0
676.0,2021,3.0,4.0,2.0,76.65,29120.0,0.1,1600000.0
650.0,2021,3.0,4.0,1.0,20.06,34268.0,0.1,1711500.0
196.0,2021,2.0,3.0,2.0,7.42,51636.0,0.1,1590000.0
765.0,2021,1.0,3.0,3.0,24.84,20696.0,0.1,1225000.0
940.0,2021,2.0,4.0,2.0,30.03,42848.0,0.1,1502000.0
696.0,2021,1.0,3.0,1.0,30.03,42848.0,0.1,1475000.0
603.0,2021,2.0,4.0,1.0,29.37,23192.0,0.1,1180000.0
708.0,2021,4.0,5.0,3.0,18.62,24700.0,0.1,1403000.0
130.0,2021,1.0,2.0,0.0,3.24,25272.0,0.1,1875000.0
650.0,2021,2.0,5.0,4.0,47.05,29432.0,0.1,1780000.0
466.0,2021,1.0,3.0,2.0,11.79,33852.0,0.1,1780000.0
430.0,2021,1.0,3.0,1.0,11.95,26572.0,0.1,1300000.0
531.0,2021,3.0,4.0,6.0,23.11,34268.0,0.1,1330000.0
563.0,2021,1.0,2.0,2.0,30.03,31980.0,0.1,760000.0
563.0,2021,1.0,3.0,2.0,30.03,31980.0,0.1,768000.0
689.0,2021,1.0,3.0,2.0,30.03,31980.0,0.1,777000.0
620.0,2021,1.0,3.0,4.0,30.03,31980.0,0.1,876000.0
607.0,2021,1.0,2.0,1.0,19.74,23504.0,0.1,1136000.0
803.0,2021,3.0,3.0,1.0,18.35,47112.0,0.1,1851000.0
129.0,2021,2.0,2.0,2.0,1.9,20072.0,0.1,1463000.0
603.0,2021,2.0,5.0,2.0,30.78,25376.0,0.1,1202000.0
700.0,2021,3.0,5.0,2.0,21.32,40924.0,0.1,1850000.0
1839.0,2021,2.0,4.0,3.0,52.32,37492.0,0.1,1535000.0
227.0,2021,2.0,2.0,0.0,6.74,48204.0,0.1,1150000.0
575.0,2021,1.0,3.0,1.0,30.03,31980.0,0.1,925000.0
734.0,2021,2.0,5.0,4.0,54.41,41496.0,0.1,1300000.0
613.0,2021,3.0,4.0,2.0,50.8,34320.0,0.1,1370000.0
550.0,2021,1.0,3.0,2.0,13.34,38584.0,0.1,1880000.0
1214.0,2021,1.0,2.0,1.0,68.18,25480.0,0.1,1085000.0
100.0,2021,1.0,2.0,0.0,2.61,73944.0,0.1,1800000.0
696.0,2021,3.0,5.0,6.0,68.05,31668.0,0.1,1400000.0
625.0,2021,2.0,5.0,2.0,38.85,40612.0,0.1,1062000.0
430.0,2021,1.0,2.0,1.0,15.94,27404.0,0.1,1265000.0
146.0,2021,2.0,3.0,2.0,4.73,72020.0,0.1,1615000.0
104.0,2021,1.0,2.0,1.0,22.57,45240.0,0.1,1500000.0
1012.0,2021,3.0,4.0,2.0,52.86,39832.0,0.1,1160000.0
1121.0,2021,2.0,4.0,2.0,63.97,41184.0,0.1,1160000.0
4000.0,2021,3.0,4.0,2.0,53.97,36244.0,0.1,1850000.0
658.0,2021,2.0,3.0,2.0,21.6,44096.0,0.1,1475000.0
315.0,2021,3.0,5.0,2.0,16.01,34684.0,0.1,1900000.0
1146.0,2021,1.0,2.0,1.0,30.03,42848.0,0.1,1155000.0
108.0,2021,1.0,2.0,1.0,7.9,47528.0,0.1,1080000.0
780.0,2021,4.0,8.0,4.0,50.42,37388.0,0.1,1550000.0
2333.0,2021,3.0,6.0,6.0,46.1,33696.0,0.1,1700000.0
706.0,2021,3.0,6.0,2.0,71.67,25116.0,0.1,1250000.0
82.0,2021,1.0,2.0,0.0,6.8,73528.0,0.1,1425000.0
360.0,2021,1.0,3.0,2.0,10.82,33904.0,0.1,1506000.0
140.0,2021,2.0,2.0,2.0,7.69,45552.0,0.1,1120000.0
679.0,2021,1.0,2.0,1.0,36.91,35568.0,0.1,1575000.0
174.0,2021,1.0,2.0,1.0,4.06,60424.0,0.1,1800000.0
751.0,2021,3.0,5.0,3.0,50.15,53196.0,0.1,1320000.0
